,date,SP_gas_avg_price,SP_gas_pct_variation,SP_diesel_avg_price,SP_diesel_pct_variation,SP_ethanol_avg_price,SP_ethanol_pct_variation,RJ_gas_avg_price,RJ_gas_pct_variation,RJ_diesel_avg_price,RJ_diesel_pct_variation,RJ_ethanol_avg_price,RJ_ethanol_pct_variation,MG_gas_avg_price,MG_gas_pct_variation,MG_diesel_avg_price,MG_diesel_pct_variation,MG_ethanol_avg_price,MG_ethanol_pct_variation,ES_gas_avg_price,ES_gas_pct_variation,ES_diesel_avg_price,ES_diesel_pct_variation,ES_ethanol_avg_price,ES_ethanol_pct_variation
1,2020-10-01,3.686506474603736,0.029724922269656062,2.9598855769758723,0.006373729867587441,2.484873433610928,0.07074083440308554,4.3999540877152015,0.01992414888202121,3.075326145466956,0.005685610401287233,3.327008991131152,0.10639237045738481,4.20865936240164,-0.08448008278999153,3.19398721835097,0.008370441251037697,2.573670243690502,0.06528402932435617,3.9550175825191296,0.022930041305912363,3.025476543157323,0.007532296320649001,3.1421867114093955,0.044352501616443885
2,2020-11-01,3.6669065146547473,-0.005316675851246289,3.0848158793677856,0.04220781484382763,2.6399022020028444,0.0623889998963183,4.38984313118177,-0.0022979686450959047,3.1938470140479653,0.03853928428232223,3.453333505683253,0.037969393797505635,4.716792230321503,0.12073509024258522,3.3059646563094014,0.035058824692556056,2.7218055320757872,0.05755799086866209,3.954222165810722,-0.00020111584634241453,3.122729317628268,0.0321446136116641,3.268868440976515,0.04031642330709806
3,2020-12-01,3.779282484221024,0.030645987051256318,3.207857212300296,0.03988611889463156,2.6453999350441224,0.0020825517843452435,4.47487480662998,0.01937009430797576,3.288983713866673,0.029787494329018838,3.366830331397739,-0.025049180492747958,4.80516776629404,0.01873636396456524,3.429842182852916,0.037470916788870046,2.7908327130822617,0.02536080560973475,4.069573002906286,0.02917156200602955,3.24229125895332,0.03828764172741672,3.3026667809393206,0.010339461673994021
4,2021-01-01,3.8808402532448554,0.026872235522972243,3.284113091081868,0.023771593850616002,2.7141112015075763,0.025973867146975582,4.6362552473016585,0.03606367723015991,3.339045493531493,0.015221048208221566,3.396599618824716,0.008841932766662008,4.428215506508774,-0.07844726305487304,3.479378811678321,0.014442830364923775,2.8184107154645925,0.009881639359126337,4.256822600969134,0.046012099532094286,3.304125533064989,0.019071165781580746,3.3917254473383025,0.02696568328145177
5,2021-02-01,4.192138053347192,0.08021402062145033,3.53615440306455,0.07674562507214189,2.9057107695269258,0.07059385330745616,4.940971558988517,0.06572466256343557,3.567525228091997,0.06842666115305174,3.766083438901196,0.10878050448711041,4.73653298409006,0.06962567136312758,3.7254370766385736,0.07071902149152987,3.0084424617608647,0.06742514327438864,4.560521444969594,0.07134402169621046,3.52365087540916,0.06643977056783745,3.650203927729772,0.07620855060491816
6,2021-03-01,4.694818350050615,0.11991024396299643,3.769322068623978,0.06593820262977124,3.3248897271665974,0.14426038614569947,5.50710337961685,0.11457904864852675,3.790545000414632,0.06251385990672076,4.402029433127994,0.16886136607008995,5.73685910811695,0.21119374179108852,3.932255646690369,0.05551524983436451,3.542754356970009,0.1776041596276392,5.1027929785464,0.11890559887070573,3.7411091659338136,0.06171391497445167,4.2704461531536495,0.16991988330077623
7,2021-04-01,4.7295901483735,0.007406420383125223,3.732261212580338,-0.00983223385237797,3.0784336502283725,-0.07412458672674527,5.964989011279243,0.08314454988390829,3.759038967261153,-0.008311742282450907,3.727436414290173,-0.15324591284217481,5.395395038744034,-0.05952108339034956,3.924881148591069,-0.0018753862316929215,3.3323956792321825,-0.05937715589114079,5.042312615229196,-0.01185240388381048,3.6959849319335936,-0.012061726081429858,4.101241796407186,-0.03962217311217209
8,2021-05-01,4.894407630761599,0.034848153268582704,4.041298140020501,0.08280152696667953,3.6357733525767504,0.18104652094971474,5.737795619383928,-0.03808781398686789,4.057144793829735,0.07930373405673508,4.437686162850274,0.19054644254618514,5.961160546060747,0.10486081246210555,4.2167497659797535,0.07436368295979046,3.800344806797996,0.14042423907884594,5.212950500717546,0.033841195203362595,3.9840309356009898,0.07793484253105487,4.538356029411763,0.10658094662633699
9,2021-06-01,4.931356195137668,0.00754913917342015,4.063537032306442,0.005502908104134008,3.653011425107457,0.004741239582079393,6.1371111792083965,0.06959389743257227,4.061330467892518,0.0010316797342675432,4.530624169116933,0.02094289745964506,5.547780540909272,-0.06934555812704035,4.245061018708155,0.006713998766731066,3.862581765743484,0.016376661095109046,5.296047881862238,0.01594056592965032,4.050023313771427,0.016564223329877947,4.621266463414633,0.018268825421706048
10,2021-07-01,5.010533136918324,0.016055814799734947,4.1323345179518896,0.016930443871554512,3.642047627363238,-0.003001303984122239,5.885930273437584,-0.04092819869742226,4.1338987751382605,0.017868111895705585,4.565660453945862,0.007733213685600759,6.120116759959189,0.10316489897708037,4.321681583607418,0.018049343592846823,3.8242361261982976,-0.009927463512945378,5.428861256808134,0.025077827449550005,4.173129023762313,0.03039629662680854,4.529270014144271,-0.019907194272105744
11,2021-08-01,5.160958124048913,0.030021752779606725,4.154390030219221,0.005337300785189791,3.877536345847756,0.06465833030717572,6.410003417106207,0.08903828610299636,4.1546649356038365,0.005023383879273036,4.77809740981581,0.04652929362855951,5.786139443246102,-0.05457041586169242,4.346945733383343,0.005845907267151285,4.0246972042941165,0.052418593277371306,5.545148484007402,0.021420187714953354,4.175669140004628,0.0006086838503798209,4.653985467270483,0.02753544229792948
12,2021-09-01,5.2712958797985365,0.02137931622337219,4.258177723987888,0.024982655218626748,4.069892582705548,0.049607848824879675,6.518380735539158,0.016907528963826746,4.266838198799764,0.026999352519296416,4.910594244785036,0.027730040559037716,6.38027134605916,0.10268191920375513,4.45202973459034,0.024174215104637797,4.226256628728943,0.050080643140004266,5.670975963730894,0.022691453634900327,4.27794401963728,0.024493051581318204,4.817008118971063,0.035028612110426405
13,2021-10-01,5.506860698714161,0.044688217904517824,4.56982011546973,0.07318679765906544,4.257625374484988,0.04612721047655777,6.399915900357966,-0.018173966815915543,4.571901691063069,0.0714963816413563,5.120092376895403,0.042662480683035575,6.155513075664396,-0.03522707079434606,4.750805007591683,0.06710990061004951,4.391881185679477,0.03918942257899416,5.870366189582507,0.03515977269641524,4.554280762928629,0.0645956894299844,5.035830762489043,0.045427086297857855
14,2021-11-01,5.861094779415597,0.06432595630831006,4.839690913240114,0.05905501550418113,4.658825590578732,0.09423098107645833,6.74888974475831,0.054527879714923344,4.787903266515901,0.04724545496572263,5.559483600689047,0.08581705005488027,7.00230799277116,0.13756691062107196,4.961272536423591,0.04430144543831749,4.801021787668124,0.09315839493170364,6.158746727571284,0.04912479540041881,4.772167068773205,0.04784208905567433,5.390675078294169,0.07046390805034486
15,2021-12-01,5.71116027378956,-0.025581313947116713,4.7946751627813615,-0.00930136888196742,4.263891190178379,-0.08477123530853048,6.613431236137092,-0.02007122856413901,4.764521978187824,-0.004883408671096823,5.207508980781137,-0.06331066789445805,6.852964720307559,-0.021327721176756964,4.921105125379466,-0.008096191198776692,4.449382071726953,-0.07324268280647894,6.084260449982925,-0.012094388823443714,4.766625502451637,-0.0011612263866095374,5.251541302408564,-0.02581008386979844
16,2022-01-01,5.720197607896841,0.0015823989651904125,5.007257371941256,0.04433714525856991,4.18618429859197,-0.01822440773474765,6.641114076767282,0.004185851435019927,4.992730955672748,0.04789756003428547,5.183673637174625,-0.004577110417759989,6.400296685410583,-0.06605433609713085,5.13608621291194,0.04368553039514622,4.375354426118897,-0.016637736300160744,6.094547709404946,0.0016907986610024128,4.9819232631200006,0.045167752439881914,5.154831533963113,-0.018415501826310687
17,2022-02-01,5.639705088431072,-0.014071632657348565,5.092712147436954,0.017066183970201765,3.72004915673602,-0.11135084091083491,6.561260287436273,-0.012024155647372914,5.087667597681335,0.019014972537368502,4.787897400397445,-0.07635053139512438,6.330201382191147,-0.010951883430531884,5.221136313823791,0.016559321122382675,3.9495626148474186,-0.09731595884660071,6.017257324024756,-0.012681890283821606,5.056009292607528,0.014870969618494323,4.846959002375296,-0.059725042333462985
18,2022-03-01,5.966199740329766,0.05789214981620994,5.6415489732754205,0.10776906488121152,3.994743405280221,0.07384156417578591,6.908617255367528,0.052940586520608734,5.629544282900642,0.10650787906550008,4.979147542207541,0.03994449459051075,7.136178432092041,0.12732249753828717,5.769200323640874,0.10497025491673062,4.225793380644257,0.06993958388162169,6.372246948713228,0.05899525407881834,5.543043743890458,0.09632783942763523,4.991484295819935,0.029817725582950594
19,2022-04-01,6.289228840684844,0.05414319238618437,5.881207074905105,0.04248090422771633,4.531403080546312,0.13434146347340814,7.215027348914127,0.04435186987794704,5.886135180649355,0.045579337305879486,5.591529597379098,0.12298933702616344,6.99282667281762,-0.02008802899739104,6.033040525343064,0.045732542969782575,4.726230423136386,0.1184243992582128,6.72826555202805,0.05587018302652491,5.7682040398110805,0.04062033538320797,5.451692763880318,0.09219872101887194
20,2022-05-01,6.2469944275107405,-0.0067153564044116765,6.12870917604061,0.04208355495449023,4.27071338548032,-0.057529575372615605,7.199150413268667,-0.002200537139731007,6.167307871455583,0.04776864312097051,5.440204370048139,-0.027063297206168513,7.426515965746568,0.06201916810190311,6.278450709770119,0.04067769533391297,4.493924627627516,-0.04915244808455799,6.715340972484213,-0.0019209377875910594,6.051766677823959,0.049159606015283464,5.467907121661721,0.002974187740151013
21,2022-06-01,6.040326557231758,-0.03308276847004232,6.452930932683898,0.052902127891920614,3.90898799282747,-0.08469905610679795,7.042339382796627,-0.021781880009483223,6.449261821827528,0.04571750855457113,5.041261599968247,-0.07333231307932686,6.8455701991465965,-0.07822588267223507,6.604878928486883,0.05199184222451514,4.164588577044952,-0.07328472946739906,6.628643437776257,-0.012910369713644343,6.455189273176326,0.06666195457116086,5.175714508165592,-0.053437742630736196
22,2022-07-01,4.880131367051931,-0.1920749117099949,6.790726296276137,0.0523475870292236,3.5141603393981846,-0.10100508217312187,5.234913695325218,-0.2566513184364101,6.788563720987039,0.05261096673283494,4.093534755462965,-0.18799398240139953,5.457272873232235,-0.2028022919241167,6.913326272215044,0.04669992396042644,3.77731544714041,-0.09299193011265894,5.2465530296427,-0.20850275340759816,6.7763774789307085,0.04975658995608967,4.127956383830922,-0.20243738766534536
23,2022-08-01,4.539764014776122,-0.06974553073996936,6.35335037123765,-0.06440782708004777,3.185734830049912,-0.09345774740731294,4.800859082401345,-0.08291533312411326,6.372548422131676,-0.06128178447662491,3.700294038425666,-0.09606385203216006,5.077374015764875,-0.06961331534854209,6.472219318747615,-0.06380531398326406,3.363102473780911,-0.10965803072472435,4.883821743481655,-0.06913706658669716,6.381137864351949,-0.05832609175147774,3.7625251817580976,-0.0885259358611944
24,2022-09-01,4.173738840148439,-0.08062647605389528,6.087593593112673,-0.04182939120248885,2.759353051521144,-0.1338409507617706,4.893380912049502,0.019271931973033007,6.121470482957818,-0.039399926456717305,3.1519845275562144,-0.14817998385413078,4.396200114914432,-0.1341587006857181,6.228834772546306,-0.03760449611098848,2.8946989323273917,-0.1392772135566016,4.476484167391806,-0.08340549624554061,6.090989931187505,-0.045469623025283123,3.187070540242559,-0.15294373159428232
25,2022-10-01,4.228694150690142,0.013166926021597636,5.902489401525148,-0.03040679190492379,3.082586233440829,0.11714092973405354,4.465846184900433,-0.0873700075332996,5.888762817387984,-0.03801499430858857,3.5208825842442124,0.11703676000402541,4.412252978673428,0.0036515316271739096,6.037481808409409,-0.03072050730584286,3.150626070654853,0.0884123510978363,4.454356774360768,-0.004943029440877211,5.872884053465213,-0.03580795243241697,3.423421478345541,0.07415930558129213
26,2022-11-01,4.301616434732371,0.017244634263825276,5.966283869946977,0.010808061494417043,3.2920202677968806,0.06794101397198493,4.538071342639543,0.016172782211647085,5.939673988132361,0.008645478230851822,3.758853519235412,0.06758843252998803,4.487438205397894,0.01704009880844848,6.08891150794634,0.00851840240169266,3.3628351875835154,0.06735458672966388,4.490896696381421,0.008203187097849174,5.891645152810712,0.0031945291571744416,3.636491256817956,0.06223883907376404
27,2022-12-01,4.614562098443301,0.07275071323982418,5.611477371940468,-0.059468591461717235,3.2712905749901813,-0.006296951756184721,4.913438114158487,0.08271504416248643,5.639693340941552,-0.05050456435659245,3.751295403364543,-0.0020107503078243827,4.394049095605004,-0.020811230265088354,5.722476790975357,-0.06018066061442462,3.358702059982022,-0.0012290604121052429,4.417084731306934,-0.016435908030118296,5.583685685413451,-0.052270538942818634,3.696653203803225,0.01654395480051618
28,2023-01-01,4.233992890112432,-0.08247135919121162,5.64242077835144,0.0055143065470959485,3.1725286239104333,-0.03019051619406954,4.90546819716483,-0.0016220652033229754,5.556759049228365,-0.01470546121916283,3.6899321345217775,-0.01635788767467594,4.386211498497896,-0.0017836844642785676,5.6498899219973335,-0.012684519593420873,3.2889981471834524,-0.020753228941939206,4.500139569916575,0.018803089291218322,5.533814055612884,-0.008931668544819749,3.798059403905447,0.02743189434104676
29,2023-02-01,4.77383237621865,0.12750127364807207,5.280361618594622,-0.06416734482935915,3.191160869137895,0.005872995151890992,5.000931380418249,0.0194605651115205,5.322872824053474,-0.04209040253551566,3.677574525824158,-0.0033490070405376438,4.506735812647541,0.027477998767483136,5.283167066560643,-0.06490796466828286,3.293487816732448,0.0013650568799621343,4.615004293048944,0.025524702367064167,5.236587727836215,-0.0537109351325592,3.6703959270474713,-0.033612817305254006
30,2023-03-01,4.601058823575597,-0.0361917928881923,5.051571255121004,-0.04332854073250203,3.247417370972548,0.017628851738160867,5.380345999839058,0.07586879134283908,5.21895187638663,-0.019523469957282602,3.7040719146180967,0.007205126261309536,4.757339232760279,0.05560641460487936,5.299231576824481,0.0030406970026590763,3.353084228970593,0.018095227781128376,4.980912598158882,0.0792866662466738,5.114286590839695,-0.02335512042439425,3.6913069288624816,0.005697206031892943
31,2023-04-01,4.730468711255805,0.028126110237304047,4.92162510736863,-0.0257239067192494,3.4268925034749187,0.05526703592418758,5.509251689451514,0.023958624522718797,5.042206094217207,-0.033866145225273425,3.8395778264172025,0.03658295921964494,4.853511753862801,0.02021561137373884,5.157191726761923,-0.026803857880782544,3.492398382136142,0.041548062515661455,5.037041312419356,0.01126876112646924,5.051488502636299,-0.01227895368943055,3.886317147372581,0.05282958644953273
32,2023-05-01,5.010993451731792,0.059301679727528755,4.574823982274517,-0.07046475859668466,3.2092510447269333,-0.06350985872106985,5.353399751536618,-0.028289130121483264,4.6926840416456495,-0.06931927137457083,3.6557232994530207,-0.04788404748543429,4.686090927498169,-0.03449478127489547,4.617306064858085,-0.10468597843710936,3.3022375649173434,-0.05444992134674098,4.845906194751921,-0.03794591027001726,4.741663517355993,-0.06133340402905263,3.747455805739516,-0.035730831110102446
33,2023-06-01,5.054192624494378,0.008620879907088375,4.355560940982574,-0.04792819180398922,3.0476494786428407,-0.05035491578311313,5.259115309923812,-0.01761206821622896,4.464029524347233,-0.04872574315023148,3.4832368648955896,-0.04718257385159297,4.709321916493076,0.0049574345343124104,4.3994647477020274,-0.04717931064046832,3.16994318935726,-0.040062040649517794,4.924820381651964,0.016284712028785675,4.5111199170068055,-0.048620826742624024,3.560159147317146,-0.04997968438627365
34,2023-07-01,4.671480544821214,-0.07572170435657866,4.325379988258734,-0.006929291802545978,2.978821924276273,-0.02258381577307167,5.363642231481268,0.01987538119961285,4.426617000326272,-0.008380886330816129,3.4199534817918043,-0.018167981552320356,4.793606015889061,0.01789728986264527,4.389209629394763,-0.0023309922673254713,3.101973898370248,-0.02144180098091708,5.018183460386868,0.01895766170127544,4.484091836218369,-0.005991434784640037,3.5734838737645225,0.0037427333711801403
35,2023-08-01,5.202173745011405,0.11360278504820398,4.87754744684462,0.1276575607425814,2.865872520189396,-0.03791747441039761,5.446233164212767,0.015398292646504386,4.908384074345767,0.10883414444574391,3.2594594629738007,-0.04692871399347698,4.895901767130187,0.021340041484855687,4.933285224258131,0.1239575324039357,2.990964097535013,-0.035786826218479395,5.109045584247864,0.018106576728063928,4.960611244313632,0.10626887795793505,3.36655702975048,-0.057906192198945994
36,2023-09-01,5.298995274534732,0.018611744680033793,5.418622634434176,0.11093181429523336,2.939026012711852,0.025525731520542827,5.055682540889288,-0.07171022825276563,5.412974873855576,0.10280181661967136,3.322848443131824,0.019447697042438428,5.047003917853965,0.03086298661836695,5.484846997396723,0.1118041524188449,3.0478701439637845,0.019025987799609734,5.292415820158327,0.03589128984791734,5.456088332809757,0.0998822653285103,3.459011007250284,0.02746247180213568
37,2023-10-01,4.725301512496896,-0.10826462986197116,5.414652154956705,-0.0007327469996231128,2.930698996282821,-0.002833257137914047,4.979828334808089,-0.015003751811492494,5.430878850785656,0.0033076039234092303,3.3022244822210918,-0.006206711279101884,4.943848737092167,-0.020438894528471252,5.465872648892722,-0.003459412543869833,3.016704266360556,-0.010225461102715161,5.205298002861353,-0.016460879163188613,5.436740649560198,-0.00354607221683223,3.4023687280678545,-0.01637528156565682
38,2023-11-01,5.16126583119399,0.09226169325790323,5.4268847289029765,0.0022591615483691374,2.9163930178974624,-0.00488142194183161,4.899070920918198,-0.01621690718240465,5.518215543625708,0.01608150268854125,3.2919744022283157,-0.003103992489899343,4.865742479611567,-0.015798674602358398,5.472210529977176,0.0011595369104946407,2.991459592206273,-0.008368295969806372,5.102286232503209,-0.019789793072657602,5.509515346896373,0.013385721708476739,3.374106786031215,-0.008306548847422768
39,2023-12-01,5.141722648525537,-0.003786509609781552,5.180569549744445,-0.04538795118434791,2.698849074718132,-0.0745934933475344,4.875112682362008,-0.004890363691999577,5.3153490520760585,-0.03676306043970823,3.124359940988624,-0.05091608887548904,4.821698896471494,-0.009051770274449367,5.212285376067333,-0.04749911438639898,2.821336838462553,-0.05686948076682885,5.0489310498271465,-0.01045711280095829,5.316138794682392,-0.03509865025113579,3.265212731807133,-0.03227344631619333
40,2024-01-01,5.142517961310816,0.0001546782741201902,5.108162680592539,-0.013976623314607917,2.617930491495476,-0.02998262629084103,4.84903417202991,-0.005349314371019487,5.277218943269121,-0.0071735851085912294,3.0283938367126564,-0.030715444471356768,4.799528553554955,-0.00459803554567928,5.140219008793284,-0.013826251264934197,2.748123404821433,-0.025949908796078613,4.98356341733029,-0.012946826140375789,5.293241399703852,-0.004307147699274427,3.168951424891322,-0.029480868421867035
41,2024-02-01,5.389388067604526,0.048005686737705444,5.184208711273914,0.014887159128720961,3.071031101906878,0.17307587496433907,5.0199879107351855,0.03525521426336131,5.311576383399004,0.006510520124184849,3.256898403712709,0.07545404571556524,5.030318835955647,0.04808603174779491,5.236225240858607,0.018677459443087185,3.0844637903831496,0.12238911286575616,5.139436407370517,0.031277416777356626,5.333303664475862,0.007568569378727075,3.372064309529865,0.06409466647015849
42,2024-03-01,5.395454915795995,0.0011257026058184572,5.201778125420911,0.00338902523518958,3.101352827692785,0.009873467503171529,5.076391927533933,0.01123588697855804,5.330075575848783,0.003482806442847597,3.2350559441466533,-0.00670652162227614,5.036250481668132,0.0011791788763142463,5.254639037014999,0.0035166165146427453,3.0843766096030336,-2.826448486370481e-05,5.143027527999319,0.000698738216441841,5.344453827100091,0.0020906671222375994,3.3296481379819425,-0.012578695912782267
43,2024-04-01,5.479050602932279,0.015493723595307207,5.239009439379316,0.00715742060901392,3.152053279834596,0.016347850424851318,5.1416147828910574,0.012848270245518378,5.35302144941412,0.004304980902955391,3.479787843972764,0.0756499745449275,5.099534634431571,0.01256572781552312,5.298837738108682,0.008411367704296513,3.261996955270725,0.057587113426642134,5.206229449186999,0.01228885531792323,5.396883847208672,0.009810173650060205,3.5646528282975183,0.07057943679839074
44,2024-05-01,5.453233897425453,-0.004711893971741987,5.230800438795706,-0.001566899368782737,3.123448062857795,-0.009075105792089255,5.149861889697916,0.0016039915775682978,5.34412590026077,-0.0016617809656496174,3.4773391715425133,-0.0007036844026259148,5.11384519178735,0.00280624770330129,5.289912989721494,-0.0016842841446157442,3.2565745325032416,-0.0016623016029251314,5.241427062765855,0.006760672752206931,5.390846762971796,-0.0011186240815611592,3.586800769428653,0.006213211271323793
45,2024-06-01,5.431934580715324,-0.0039058138914938034,5.256992276758722,0.005007233265631239,3.1197801739426234,-0.001174307637379357,5.156417200543813,0.001272910028715657,5.372228205243269,0.005258540967593595,3.4729947963373067,-0.0012493389315484382,5.122599613850767,0.0017119059602108688,5.306343021476335,0.0031059172025635906,3.269446215265734,0.003952522085406862,5.254370110769493,0.002469374818851122,5.404228358736509,0.0024822808647850803,3.547490852123595,-0.010959604347168583
46,2024-07-01,5.6136152823910495,0.03344677646169303,5.336782763551492,0.015177972991424316,3.3665432113429663,0.07909629000831053,5.339905388800796,0.035584434137259535,5.418954814835766,0.008697808024404452,3.691528397858274,0.06292367663534582,5.314265830974955,0.03741581063762056,5.391084736391788,0.015969890105573148,3.5030338502566307,0.07144562706070112,5.432165892028165,0.03383769652888691,5.443602738201035,0.007285846720535671,3.740207002428787,0.05432463629605366
47,2024-08-01,5.728946278622349,0.020544870004375326,5.348613076564563,0.0022167499666405632,3.3869319955215698,0.006056296592275245,5.391183873460237,0.0096028826216632,5.331745597539511,-0.016093364915591768,3.731594006361087,0.010853393008180001,5.371699085828239,0.010807373338105553,5.386941597083182,-0.0007685168219742078,3.5375228315944853,0.009845460481441748,5.504569317220801,0.013328647657629533,5.422705468433206,-0.0038388675244761528,3.845726822549581,0.028212294146359396
48,2024-09-01,5.723994561612784,-0.000864332945142543,5.320977187466242,-0.005166926211097711,3.2620003598050653,-0.036886372646896204,5.371400592748114,-0.0036695614871369298,5.3325824744104,0.00015696114069574385,3.632870853725716,-0.026456027227796497,5.343151642700428,-0.005314415917884507,5.380396012231535,-0.0012150836859251557,3.4359021878666454,-0.028726498333873973,5.487786564946796,-0.0030488765436199605,5.407189229992706,-0.0028613463391703453,3.734542004318559,-0.02891126264587618
49,2024-10-01,5.314835140088487,-0.07148144833474701,5.330018867305011,0.0016992517577536503,3.2900647559744307,0.00860343135309849,5.366227651653882,-0.0009630525604841234,5.349314469894925,0.003137690896449774,3.65290503447685,0.005514696656664153,5.330537992948396,-0.0023607134132649366,5.393249835328096,0.0023890105983537246,3.439071546067198,0.0009224238721767808,5.469560222704404,-0.0033212556696013973,5.41147164684228,0.000791985755893343,3.7109779471599857,-0.00630975823309099
50,2024-11-01,5.742065380459986,0.08038447649090896,5.408832281865435,0.014786704610723955,3.3854877161220887,0.0290033683909654,5.389823620799425,0.004397124139575048,5.406250725064034,0.01064365452611482,3.731883779489949,0.02162080433728275,5.343341340251758,0.002401886511323781,5.465314465557787,0.013362004807868644,3.51750811563574,0.022807484089198304,5.481151793877556,0.0021192876028743868,5.468650806089026,0.010566286396439306,3.686697817704709,-0.0065427846246993715
51,2024-12-01,5.348629224485379,-0.0685182299235838,5.451143501038204,0.007822616226172974,3.423943664351245,0.01135905708534235,5.386750180929493,-0.0005702301385284159,5.462571280117335,0.010417673525978444,3.771964276514753,0.010740017479933917,5.353623403810907,0.0019242760109097201,5.511942614250712,0.008531649731552182,3.539078701150129,0.006132348470926141,5.493350552301557,0.002225583031221001,5.538384125964354,0.012751466924471488,3.7284850790038058,0.011334604398120396
52,2025-01-01,5.384747687413123,0.006752844777947686,5.509865165523008,0.010772357116194176,3.552729464603595,0.037613294165209865,5.440462490250683,0.009971189960014337,5.593502711342527,0.023968827958686045,3.89703422151068,0.03315777558516286,5.405554576865973,0.009700191653021273,5.540069593843172,0.005102915897516658,3.652991364977128,0.032187095412707256,5.533882135113874,0.007378298986460141,5.606626459138082,0.0123217046022146,3.8660230449342583,0.036888431364515695
53,2025-02-01,5.5045617968551,0.022250645043600414,5.739795158000117,0.04173060239583615,3.659389255311085,0.030021928708661383,5.539700587571426,0.01824074653553409,5.821507093777964,0.04076236201210537,3.9959650845578074,0.025386193044200978,5.518092944169098,0.020819023414313964,5.776416411111147,0.04266134445867498,3.761399208638872,0.029676457683721402,5.647620495431629,0.02055308688200208,5.850346471295119,0.04346999286171549,4.026551614103544,0.04152292091989196
